epoch,train_loss,val_loss,val_rmse
1,1.430161404042017,0.33361003261346084,0.5775898480872572
2,1.314220566976638,0.3764169766352727,0.6135283014134496
3,1.2818178335825603,0.4665647011536818,0.6830554158731792
